nuFnu_syn,nu_syn,CLASS,SED_class,GLON,LP_beta,GLAT,Frac_Variability,Pivot_Energy,Highest_energy,PL_Index,SpectrumType,Unc_Frac_Variability,LP_Index,Unc_Energy_Flux100,Unc_Flux1000,Variability_Index,Flux1000,Unc_LP_Index,Energy_Flux100,Signif_Avg,Unc_PL_Index,Unc_LP_beta,Flags,Redshift
-27.631021,27.631021,BLL,LSP,18.569532,0.03302016,-21.09681,0.624233,8.201497,5.481422,1.8302485,PowerLaw,-1.9008846,1.793576,-27.910984,5.948087e-11,4.508029,-20.722546,-2.9761899,-25.138369,3.402868,0.040153574,-3.8055868,0,0.41
-26.27873,29.329721,BLL,LSP,29.664858,0.07516682,-19.128561,0.7145216,6.776287,3.371171,2.4143467,LogParabola,-1.8211458,2.3730087,-27.75281,6.9491725e-11,5.3025866,-20.602322,-2.9560814,-25.061316,3.2126014,0.04132303,-3.505014,0,0.683
-25.669485,36.61123,BLL,HSP,340.9928,-0.020721473,-30.986158,0.0,8.284772,4.155689,1.9037814,PowerLaw,2.3025851,1.9235852,-28.454018,3.8919264e-11,2.3481162,-21.675648,-2.6565745,-26.136003,2.7984612,0.071557656,-3.582959,0,0.221
-25.909708,29.214643,FSRQ,LSP,1.5763044,0.1653934,-28.961407,0.36052603,6.4829874,2.9131167,2.3318818,LogParabola,-2.525233,2.1700852,-27.722088,9.3052434e-11,5.715351,-19.581566,-3.4214258,-24.234451,4.150571,0.01842608,-3.925699,0,0.63
-27.631021,27.631021,BLL,LSP,10.960121,0.031438548,-26.781946,0.28835717,8.326575,5.686555,1.85054,PowerLaw,-2.339012,1.8161227,-27.896074,6.456e-11,3.4786475,-20.718044,-2.877311,-25.147707,3.3146877,0.044100493,-3.6738536,0,0.119
-24.162012,36.740158,BLL,HSP,98.005104,0.02531749,17.665113,0.52541703,7.4596024,6.798874,1.8170848,LogParabola,-2.1828501,1.7645855,-27.025082,1.3098062e-10,7.3329782,-18.463741,-4.3049974,-22.931105,5.129569,0.0088891825,-5.3345294,0,0.047
-27.631021,27.631021,FSRQ,LSP,11.823073,0.07326681,-26.995905,0.0,6.6025195,3.3051856,2.4761398,LogParabola,2.3025851,2.4250782,-27.927305,5.6022336e-11,1.3320388,-21.14242,-2.6673036,-25.515162,2.8184133,0.05438499,-3.1690729,0,0.652
-25.7188,30.11299,FSRQ,LSP,28.286491,0.059617076,-21.319443,0.3114879,6.7034864,2.822503,2.5348172,PowerLaw,-1.9369416,2.5201073,-28.016386,5.0181137e-11,2.9507356,-21.513258,-2.5068443,-25.68869,2.5001757,0.06961246,-3.03957,4,0.222
-25.735773,29.282936,FSRQ,LSP,24.008142,0.05674442,-23.112904,1.1026232,7.1886516,4.7065887,2.2128036,LogParabola,-1.4355075,2.1681142,-27.506235,8.74421e-11,6.329236,-19.937775,-3.227072,-24.56178,3.7355957,0.02892707,-3.9850416,0,0.652
-27.158556,32.6115,BLL,ISP,103.3156,0.06659042,19.958387,0.2760429,7.646577,3.5042443,2.228905,PowerLaw,-2.0461586,2.2027173,-28.328758,4.0622287e-11,2.968108,-21.46605,-2.5457115,-25.921991,2.7511528,0.06272327,-3.1586766,0,0.254
-26.136168,29.264366,FSRQ,LSP,23.882057,-0.0058769276,-24.280762,0.5216701,7.108904,4.3736367,2.5295632,PowerLaw,-1.4988476,2.5275903,-28.01246,4.0206803e-11,3.23115,-22.13638,-2.127145,-26.318388,1.9430326,0.12179228,-2.9257045,0,0.868
-25.17942,30.84943,BLL,LSP,110.47017,0.05440172,22.733353,0.5462503,6.844665,4.6680417,2.2072568,LogParabola,-2.128841,2.1365495,-27.849895,6.6994355e-11,6.23562,-19.878038,-3.5367222,-24.494114,4.157125,0.019847652,-4.306388,0,0.342
-26.503845,30.695223,NLSY1,LSP,355.38107,0.1712835,-31.846054,1.1705118,6.1424026,3.2508743,2.591181,LogParabola,-1.3771048,2.4268298,-28.042553,5.2298943e-11,6.53801,-20.863003,-2.867181,-25.09854,3.455585,0.034081366,-3.2402318,2,0.24
-24.322916,35.230053,BLL,HSP,350.38138,0.041112162,-32.60257,0.37974763,7.335774,5.6985455,1.8378776,LogParabola,-2.4532204,1.7541323,-27.487041,8.5715664e-11,5.078404,-19.658468,-3.5203567,-24.185068,4.242475,0.0187213,-4.5128784,0,0.071
-27.631021,27.631021,BLL,LSP,41.9944,0.030219063,-18.749844,0.42449328,8.187957,4.941728,1.988421,PowerLaw,-1.7811987,1.9698794,-28.185642,5.248122e-11,3.165415,-21.468624,-2.3983014,-25.960102,2.657912,0.07774065,-3.2010298,0,0.23
-26.36549,36.277405,BLL,HSP,48.928013,0.022036862,-15.037339,0.0,8.624922,4.4358826,1.8636174,PowerLaw,2.3025851,1.8331558,-28.184183,5.3784713e-11,1.866544,-21.534689,-2.3655617,-25.972652,2.7758136,0.07986616,-3.2078295,0,0.341
-26.330807,33.62025,BLL,ISP,34.359676,0.079793714,-22.966846,0.27943447,7.4030666,4.7338448,1.9838356,LogParabola,-2.4419773,1.8659549,-27.85121,6.8007246e-11,3.5528147,-20.52325,-2.8091764,-25.227821,3.4532304,0.037864305,-3.5954695,0,0.367
-27.38092,29.447845,BLL,LSP,3.4738622,0.15428548,-32.54036,0.81563485,8.294177,4.0387015,1.9853599,PowerLaw,-0.9813548,1.897987,-28.624725,3.397107e-11,3.2016017,-22.631147,-1.5144479,-27.121893,1.7524487,0.14127085,-2.016885,0,0.598
-26.011171,31.026882,BLL,LSP,109.29495,0.054778077,21.13747,0.42866638,6.9510646,4.8288336,2.269212,LogParabola,-2.3005676,2.200755,-27.933983,5.5353166e-11,4.81531,-20.51367,-3.0937874,-25.102232,3.5549724,0.032222714,-3.807263,0,0.594
-27.200308,29.610275,FSRQ,LSP,32.611374,0.12949799,-25.678965,0.22320075,7.121047,3.9934444,2.1056006,LogParabola,-2.5594156,1.9568845,-28.011105,6.669611e-11,3.3370912,-20.508026,-2.8180993,-25.33813,3.441151,0.036439247,-3.4352338,0,0.698
-26.803352,30.018456,FSRQ,LSP,9.669579,0.13947572,-32.89814,0.57629925,6.3739004,2.8551188,2.4765527,LogParabola,-1.9865738,2.3571877,-28.077074,5.56033e-11,4.6376743,-20.988922,-2.6783142,-25.410313,3.1053574,0.043907978,-3.1537354,0,1.465
-27.22292,29.005043,FSRQ,LSP,47.15886,0.08772184,-19.111578,0.63377184,7.1646433,3.4768736,2.160684,LogParabola,-1.9063271,2.0637243,-27.944752,6.525862e-11,4.679652,-20.688057,-2.7424796,-25.415401,3.2402434,0.042843416,-3.4515474,0,2.21
-25.681614,29.271784,FSRQ,LSP,36.90205,0.10324338,-24.388077,0.7013914,6.437342,3.9658027,2.2759845,LogParabola,-1.8974016,2.1764994,-27.276093,1.4864952e-10,8.203571,-18.483967,-4.4091907,-23.092274,4.9346595,0.009572245,-4.844908,0,1.388
-27.072145,30.563963,FSRQ,LSP,38.691944,0.0020606709,-24.838596,1.4283736,7.462856,4.0489616,2.3386955,PowerLaw,-1.0411278,2.3392577,-28.254507,3.8371216e-11,4.3025365,-22.101383,-2.1028025,-26.483162,2.0612888,0.12318905,-2.7104564,0,0.667
-26.749659,30.300167,FSRQ,LSP,39.986713,0.050195906,-24.298544,0.20806415,7.837666,3.8240483,2.1940324,PowerLaw,-0.2931604,2.1675096,-28.479763,3.5183627e-11,2.6297565,-22.62659,-1.5870982,-27.098879,1.585586,0.16721694,-2.3493135,0,0.543
-27.631021,27.631021,FSRQ,LSP,30.298084,0.02097941,-28.435837,0.0,8.592921,3.8825839,1.8516572,PowerLaw,2.3025851,1.8118638,-28.559563,3.6424766e-11,2.437576,-22.333332,-1.6143928,-26.763723,2.2453432,0.12499242,-2.4584997,0,0.234
-26.369896,29.163746,BLL,LSP,56.146126,0.08569396,-15.788286,0.5672959,7.318223,3.1657789,2.4625363,PowerLaw,-1.7747681,2.4273505,-27.878916,4.6581686e-11,3.7031097,-21.540129,-2.2039773,-25.801334,2.5147505,0.08414769,-2.7416134,0,1.215
-26.81555,30.304455,FSRQ,LSP,56.136932,0.093346275,-16.54951,1.0000895,7.1287823,3.389688,2.469601,LogParabola,-1.5028325,2.4404283,-27.387419,6.678218e-11,5.437814,-20.72433,-2.6548688,-25.202543,3.0980883,0.051800217,-3.1585577,0,0.607
-26.239862,30.11299,FSRQ,LSP,55.405476,0.123954765,-17.243263,1.3221852,6.6520224,3.9756548,2.400832,LogParabola,-1.2637246,2.3227527,-27.288324,1.08689106e-10,8.040773,-19.302406,-3.7309287,-23.834354,4.2641287,0.016856685,-4.098898,0,0.601
-27.0767,34.37877,BLL,ISP,9.606739,-0.0272826,-35.543823,0.1588172,8.635844,4.2807937,1.8072426,PowerLaw,-1.2426975,1.8492098,-28.371325,4.2342938e-11,2.510174,-21.948282,-2.2656298,-26.347046,2.485504,0.0995337,-3.2079997,0,0.23
-27.631021,27.631021,BLL,LSP,323.14536,0.04359256,-34.23009,0.2142995,8.555431,5.756552,1.7385999,PowerLaw,-2.00721,1.6833072,-28.376638,3.6106715e-11,2.8429925,-21.639044,-2.4859602,-25.978785,3.0560317,0.058815632,-3.2609637,0,0.161769
-26.17949,38.591343,BLL,HSP,4.803713,-0.028283993,-37.23536,0.27900812,8.248003,4.7868,1.9276799,PowerLaw,-1.6703175,1.9564393,-28.436144,4.0150862e-11,2.7361872,-21.847044,-2.4539628,-26.318434,2.5373573,0.08983163,-3.3302069,0,0.098555
-26.028036,40.939964,BLL,HSP,67.77999,0.04715877,-10.80682,0.30556372,8.279236,5.87715,1.8969768,PowerLaw,-2.054768,1.8642559,-28.18367,5.045242e-11,3.1829896,-21.259752,-2.6421275,-25.71665,2.9845874,0.057282872,-3.4196136,1,0.104
-27.631021,27.631021,BLL,LSP,46.854065,-0.074055366,-26.378036,0.0,10.218843,5.857136,1.5459844,PowerLaw,2.3025851,1.5027565,-28.802412,2.8191987e-11,2.4098814,-23.886738,-1.5584823,-28.007975,1.3595444,0.2741708,-2.5781145,4096,0.25
-27.257143,29.610275,BLL,LSP,48.423935,-0.021009495,-27.034742,0.2584296,8.564802,4.720042,1.8839515,PowerLaw,-1.1654402,1.902913,-28.399353,4.3442784e-11,2.6048362,-22.108192,-2.194012,-26.558086,2.3230793,0.11668906,-3.113405,0,0.151
-25.626146,40.663654,BLL,HSP,47.92166,0.05319203,-27.450445,0.26777378,8.580996,4.096923,1.8246166,PowerLaw,-1.6242598,1.7555652,-28.240404,4.7812913e-11,2.8417344,-21.709131,-2.0210798,-26.12091,2.6258216,0.08234655,-2.8238697,0,0.44
-25.387846,29.33537,FSRQ,LSP,352.60315,0.11982225,-40.383987,0.5755847,6.1367517,4.029607,2.4457855,LogParabola,-2.0939307,2.346273,-27.57774,1.0792238e-10,7.885963,-18.99645,-4.090562,-23.36242,4.816584,0.01051316,-4.653307,0,1.489
-27.631021,27.631021,BLL,LSP,33.405766,-0.031120485,-34.756004,0.0,8.123206,3.6191328,2.0855258,PowerLaw,2.3025851,2.0992987,-28.63532,3.2389993e-11,2.3319645,-22.656673,-1.8781775,-27.155874,1.8315655,0.17536943,-2.7988825,0,0.07775
-26.912277,36.657276,BLL,HSP,47.384087,-0.01036809,-31.586992,0.0,7.8026037,4.026483,2.077787,PowerLaw,2.3025851,2.0846643,-28.465214,3.9034647e-11,2.3299415,-21.80091,-2.3807845,-26.300608,2.5646822,0.09192114,-3.1496453,0,0.149
-26.872105,29.273642,FSRQ,LSP,76.61727,0.10027805,-13.320589,0.6645908,6.728957,3.625306,2.3702307,LogParabola,-1.9424708,2.3226383,-27.504263,9.375063e-11,6.803487,-19.513947,-3.6161282,-24.042246,4.1762657,0.017869838,-4.187499,0,1.514
-26.751589,32.15499,BLL,LSP,50.11776,0.042956736,-32.31045,0.0,7.489562,3.2853599,2.200376,PowerLaw,2.3025851,2.1618562,-28.444721,3.8860054e-11,2.3617687,-21.83826,-2.0621016,-26.307846,2.3914468,0.096307874,-2.7018173,0,0.305
-26.035347,34.309776,BLL,ISP,79.81749,0.09541373,-10.650599,0.35168135,7.4105945,4.3517866,1.901979,LogParabola,-2.520291,1.7495892,-27.47872,9.521291e-11,5.0594473,-19.528822,-3.406586,-24.228006,4.2160897,0.019081175,-4.214644,512,0.35
-26.350306,35.77095,BLL,HSP,12.4435425,-0.020273078,-43.87385,0.0,8.0450945,3.1300097,2.102086,PowerLaw,2.3025851,2.110658,-28.338785,4.3184418e-11,2.2060773,-21.977821,-2.2335954,-26.475317,2.215536,0.11596129,-3.0685296,0,0.215276
-27.631021,27.631021,BCU,LSP,38.124146,0.062474247,-38.865406,0.8687462,7.2558756,3.564472,2.3383737,PowerLaw,-1.3520335,2.3160691,-28.460123,3.4560795e-11,3.673661,-22.141422,-2.0400224,-26.523466,2.1868463,0.10572384,-2.6402047,0,0.582
-27.489792,29.670088,FSRQ,LSP,69.25126,0.064186506,-21.242342,0.1911149,6.8072963,3.6948714,2.1981404,LogParabola,-2.9429102,2.1254106,-27.75245,7.8954e-11,3.9270127,-19.939737,-3.3667574,-24.57696,3.920859,0.024101008,-4.0997286,0,2.18
-26.451418,29.30159,FSRQ,LSP,57.9979,0.040613785,-30.10824,0.6076014,6.962418,3.374083,2.369009,PowerLaw,-1.8496538,2.3563764,-28.258131,4.5810737e-11,4.090786,-21.395027,-2.6779249,-25.75067,2.7388086,0.060034662,-3.3150306,0,1.941
-26.343428,37.163795,BLL,HSP,19.994762,0.12386454,-45.850338,0.30899346,7.8161583,4.939304,1.7847601,LogParabola,-2.2777421,1.6011604,-28.016035,5.3240592e-11,3.401238,-20.946756,-2.6090612,-25.557745,3.384204,0.0411902,-3.3977995,0,0.38
-26.137123,37.914402,BLL,HSP,43.87576,-0.005089916,-39.673843,0.26983976,7.6951365,4.5969543,2.022727,PowerLaw,-2.251869,2.026426,-28.219858,4.9106202e-11,3.284879,-21.082,-2.8774867,-25.579666,3.112307,0.052784648,-3.766917,0,0.449
-27.631021,27.631021,BLL,LSP,23.554085,0.09034483,-45.463085,0.32716095,8.22622,4.306597,1.8587654,PowerLaw,-1.7198224,1.7710145,-28.408741,3.800394e-11,2.8089302,-21.831215,-2.1711686,-26.266157,2.6608558,0.07664034,-2.8319976,0,0.86
-25.746742,29.86293,BLL,LSP,52.3911,0.06582125,-36.53499,0.5300528,6.7196736,3.2308557,2.2828832,LogParabola,-2.0932767,2.2086573,-27.959126,6.0364456e-11,4.745296,-20.642986,-2.9236975,-25.226208,3.442007,0.037960447,-3.5865266,0,1.283
-27.358433,29.209158,FSRQ,LSP,347.53693,0.08839321,-46.399708,0.44129235,6.249434,2.484298,2.4398303,LogParabola,-2.2481418,2.3361652,-28.221895,4.8303406e-11,4.629859,-20.973425,-3.0379643,-25.38743,3.3375137,0.038346462,-3.3789632,0,2.181
-27.631021,27.631021,BLL,LSP,30.158794,0.14823605,-45.844017,0.0,8.5797,3.5124524,1.8297946,PowerLaw,2.3025851,1.6852927,-28.707218,3.0175487e-11,2.4439454,-22.64398,-1.4431249,-27.05948,2.1415231,0.13287714,-2.0023696,0,0.29
-26.504307,31.053598,FSRQ,LSP,50.914684,0.11110289,-39.78229,0.2606737,7.3100147,2.8597636,2.30364,PowerLaw,-1.1744416,2.2111511,-28.571423,3.1935815e-11,2.6360002,-22.374252,-1.6972609,-26.783302,2.0300004,0.11958374,-2.2707508,0,0.344
-26.916422,34.584633,BLL,HSP,2.9292789,-0.00814855,-49.272335,0.63225925,7.469948,3.513019,2.1460354,PowerLaw,-1.768493,2.153451,-28.424755,4.129301e-11,3.8893254,-21.513077,-2.6057982,-26.001818,2.743503,0.07144922,-3.4397602,0,0.429
-25.233007,31.418657,FSRQ,LSP,72.112946,0.04638283,-26.081432,0.45293558,6.080454,5.2068925,2.4837584,LogParabola,-2.3263907,2.436121,-27.54848,9.944534e-11,7.097329,-19.299263,-4.0642242,-23.58008,4.4962077,0.013998416,-4.609774,0,0.211
-26.969173,29.96632,FSRQ,LSP,11.463468,0.107649624,-49.62717,0.7274973,6.452572,3.209714,2.303696,LogParabola,-1.8351694,2.182665,-28.119892,6.039763e-11,5.8469553,-20.465614,-3.071042,-25.074049,3.6914406,0.02956857,-3.6538763,0,1.36
-27.243988,32.838055,BLL,ISP,66.03624,0.22405104,-31.549995,0.8162898,8.984416,4.2068872,1.8044672,PowerLaw,-0.662895,1.5984527,-28.7415,3.1713538e-11,3.0458233,-22.91425,-1.0827011,-27.310862,1.9238875,0.1632852,-1.5742327,0,2.82632
-26.167292,31.396158,BLL,LSP,63.54123,-0.017862251,-33.406914,0.0,8.089768,2.940542,2.1453874,PowerLaw,2.3025851,2.155275,-28.395638,3.821895e-11,1.7232162,-22.230116,-1.9158835,-26.71903,2.1352785,0.14484544,-2.8333564,0,0.237
-27.631021,27.631021,BLL,LSP,40.66199,0.118718505,-44.949947,0.27937385,7.8315463,4.5000753,1.7479995,LogParabola,-2.5266407,1.5384617,-27.627817,7.135941e-11,3.7946966,-20.315428,-2.8561163,-24.85006,3.7845113,0.029712161,-3.6916924,0,0.42
-26.70279,28.903698,FSRQ,LSP,65.80804,0.099343374,-32.24096,0.7601166,6.0625715,4.3801775,2.5186403,LogParabola,-1.804368,2.415299,-27.935968,6.8097965e-11,6.508386,-20.246893,-3.3294013,-24.51909,3.7426958,0.023787845,-3.8935196,0,1.113
-24.129177,29.630152,FSRQ,LSP,315.80112,0.07453181,-36.533775,0.9232656,6.6838584,4.920039,2.4223068,LogParabola,-1.6221428,2.405018,-27.538477,8.764703e-11,8.148642,-19.395403,-3.9585266,-23.8052,4.389288,0.014242169,-4.51509,0,1.138
-27.631021,27.631021,BCU,LSP,55.55051,-0.05681632,-39.274982,0.0,7.751785,3.3963926,2.249527,PowerLaw,2.3025851,2.2729094,-28.511663,3.0848893e-11,2.2389846,-22.743093,-1.898461,-27.187681,1.5906663,0.20311332,-2.9287663,0,0.20333
-26.511889,33.344738,BLL,ISP,40.60336,0.10553753,-45.92351,0.40801692,8.506254,4.8754263,1.7824763,PowerLaw,-1.6626579,1.6472641,-28.321932,4.041603e-11,3.0527346,-21.861168,-1.9583784,-26.240002,2.6475642,0.08277225,-2.5908518,0,0.229
-26.965725,28.887175,FSRQ,LSP,20.590654,0.11241458,-50.217846,0.88767105,8.12209,3.5320883,2.1952972,PowerLaw,-0.62973344,2.1613402,-28.567492,3.0636643e-11,3.2234533,-22.943703,-1.3201594,-27.415462,1.4843806,0.19883129,-1.9020903,0,0.865
-26.772766,28.623623,FSRQ,LSP,17.082272,0.21994911,-50.770424,0.89194965,5.945239,2.8781474,2.829637,LogParabola,-1.651962,2.8018935,-27.84535,5.3345398e-11,7.119406,-20.877916,-3.3673146,-24.387238,3.7897756,0.023802083,-3.5502677,0,2.345
-27.072613,33.289665,BLL,ISP,43.589497,0.15674135,-45.449512,0.4203894,8.1231,2.5695236,2.0573258,PowerLaw,-1.2470489,1.8714949,-28.45267,3.966686e-11,2.698531,-22.166143,-1.3969839,-26.666224,2.121723,0.124924816,-2.011575,0,0.121
-26.908346,33.344738,BLL,ISP,57.037228,-0.0037119372,-39.74783,0.5243775,8.883705,5.4705887,1.8202128,PowerLaw,-1.0888137,1.8225014,-28.481213,4.053445e-11,2.9225469,-22.411379,-2.0202758,-26.819937,2.233289,0.12823291,-2.868678,0,0.341
-26.646648,29.541216,FSRQ,LSP,44.452965,0.070901446,-45.623386,0.51070076,6.306181,2.4234834,2.552462,LogParabola,-2.0753107,2.5075085,-28.077946,4.9481905e-11,4.356133,-21.233652,-2.8455045,-25.450792,2.904299,0.047982376,-3.2812,0,1.582
-27.152687,32.794548,BLL,ISP,48.37611,0.17677246,-44.99504,0.0,7.455106,2.9235647,2.120345,LogParabola,2.3025851,1.8747771,-28.41417,4.198376e-11,1.9973785,-21.867609,-1.5987018,-26.787792,2.384561,0.09237354,-2.2161813,0,1.017
-26.295242,29.96632,FSRQ,LSP,84.76442,0.15294957,-18.24031,1.2112029,6.5693035,3.9999661,2.3113518,LogParabola,-1.3492947,2.1600046,-27.821213,8.40824e-11,7.522195,-19.76327,-3.3496516,-24.442347,4.056838,0.02024461,-3.9037502,0,1.486
-26.12778,29.781128,FSRQ,LSP,40.634426,0.073269725,-48.02527,0.26728567,6.874775,4.113181,2.1653676,LogParabola,-2.487545,2.0749686,-28.031254,5.9384664e-11,3.5584064,-20.758123,-2.814383,-25.437721,3.3270762,0.041446697,-3.4894798,0,0.672
-22.667116,36.277405,BLL,HSP,17.730843,0.04058982,-52.24336,0.25221577,7.0448127,5.8383164,1.849591,LogParabola,-2.908502,1.7671744,-26.530277,2.1901153e-10,6.6138763,-17.725422,-4.7316055,-22.274519,5.47479,0.0066604875,-5.5618606,0,0.116
-26.35089,35.46021,BLL,HSP,20.238945,0.13459979,-52.10984,0.31043994,7.877094,3.7342544,1.8986865,LogParabola,-1.8213892,1.6764351,-28.268318,4.544844e-11,2.799377,-21.599796,-1.9644021,-26.286583,2.7758214,0.072043344,-2.7165208,0,0.27
-26.814821,29.821924,FSRQ,LSP,307.95874,0.1661744,-31.71162,0.6786298,6.698983,2.8706677,2.524742,LogParabola,-1.9076086,2.4529843,-27.478071,6.8546495e-11,6.037618,-20.1992,-3.04181,-24.63536,3.7348914,0.025551008,-3.4792855,0,1.865
-23.275608,31.310776,BLL,LSP,92.600746,0.059488,-10.444112,0.43420082,6.769194,6.282693,2.1770155,LogParabola,-2.377282,2.1187015,-26.652254,2.4534041e-10,8.394318,-17.445002,-4.7487965,-22.074814,5.476978,0.005712257,-5.5295763,0,0.069
-27.631021,27.631021,BLL,LSP,336.45056,0.073730744,-48.045532,0.0,8.251045,3.9584389,1.9323392,PowerLaw,2.3025851,1.8596791,-28.928822,2.4537986e-11,2.0595725,-22.87625,-1.6036229,-27.349588,1.867291,0.14282417,-2.271429,0,0.0489
-25.223076,30.223248,FSRQ,LSP,75.68148,0.08895549,-29.639492,1.0170888,6.434892,4.13704,2.3149974,LogParabola,-1.5215013,2.2118323,-27.831474,7.982978e-11,7.1600513,-19.845522,-3.4601045,-24.415134,4.088742,0.020934805,-4.0984187,0,1.076
-27.631021,27.631021,BLL,LSP,89.305046,-0.020288505,-15.181251,0.5136259,8.374056,5.1023026,2.0975366,PowerLaw,-0.52600586,2.0940938,-28.542173,3.488499e-11,2.8810723,-22.792776,-1.7455975,-27.290827,1.5028857,0.19238931,-2.7535257,0,0.073
-26.655647,29.7002,BLL,LSP,59.90249,0.08172062,-42.41217,0.5887913,6.8838944,3.9179614,2.2485132,LogParabola,-1.9707744,2.160304,-27.967978,6.0798894e-11,4.6807146,-20.797342,-2.7312086,-25.451288,3.2094018,0.04428463,-3.3782568,0,1.053
-26.713573,29.386515,FSRQ,LSP,339.91895,0.031352133,-49.90619,0.45985746,6.6291904,4.0400133,2.4291074,PowerLaw,-2.2144287,2.4107747,-28.480337,4.0773464e-11,4.5462418,-21.12973,-3.0778677,-25.426968,3.3531811,0.040252127,-3.6539452,0,1.215
-27.631021,27.631021,BLL,LSP,55.649834,-0.03392329,-45.539967,0.0,8.297745,4.5231333,1.9115729,PowerLaw,2.3025851,1.9437218,-28.389154,4.1870587e-11,2.1569479,-21.864243,-2.4556017,-26.328386,2.5421774,0.089510396,-3.3113549,0,0.3967
-27.118505,33.01217,BLL,ISP,61.30206,0.070512414,-42.94579,0.19434643,8.135079,3.328727,1.986403,PowerLaw,-0.9621446,1.8988447,-28.4971,3.8170144e-11,2.734205,-22.186934,-1.7204506,-26.677933,2.2162735,0.1160829,-2.5044322,0,0.362
-27.048426,28.2363,FSRQ,LSP,82.24343,0.06779959,-26.079859,0.0,6.7810397,3.8171473,2.226266,LogParabola,2.3025851,2.1463513,-27.982939,6.296801e-11,2.0954697,-20.532574,-3.0332253,-25.163212,3.4963691,0.03438887,-3.703925,0,1.125
-26.672623,29.218306,FSRQ,LSP,68.54599,0.13417037,-38.800877,0.41486284,7.5491085,3.311145,2.4223378,LogParabola,-1.812346,2.5328317,-27.730938,6.559288e-11,3.16416,-21.376528,-2.1230798,-25.9463,2.3499966,0.07336584,-2.7397826,16,1.12
-26.519703,29.924818,FSRQ,LSP,26.486307,0.1315878,-54.569332,0.6889162,6.784944,3.3699164,2.2516944,LogParabola,-1.7988766,2.0899975,-28.327885,4.7927246e-11,4.4697165,-21.229162,-2.4125078,-25.98151,3.0384471,0.052266434,-3.002199,0,1.833
-26.24599,30.11299,BLL,LSP,83.50582,0.05158255,-26.447838,0.37262556,7.144237,3.5074055,2.2521555,PowerLaw,-2.1935549,2.215001,-28.296692,4.7350072e-11,3.6413324,-21.121399,-2.7799265,-25.564451,3.0786097,0.04977884,-3.4290607,0,0.505
-27.3292,28.846342,FSRQ,LSP,79.457405,0.0866924,-31.634417,0.99599403,6.6718287,3.3432539,2.2812517,LogParabola,-1.5323542,2.1706557,-27.920565,6.5467555e-11,6.2853136,-20.381445,-2.934206,-25.01303,3.6705828,0.031269304,-3.6737676,0,1.071
-26.988255,36.150787,BLL,HSP,86.819084,0.036594704,-23.863573,0.0,7.834649,4.61784,2.087272,PowerLaw,2.3025851,2.0479968,-28.556873,3.5493174e-11,2.2440138,-22.068798,-2.019572,-26.56786,2.2978358,0.10221405,-2.759889,0,0.148
-25.499441,36.62274,BLL,HSP,340.35318,0.10892249,-52.383114,0.29125243,7.7437763,4.2527375,1.7745937,LogParabola,-2.388821,1.5859464,-28.044548,4.8145113e-11,3.6094832,-20.912853,-2.6953125,-25.482895,3.51134,0.036948152,-3.515373,0,0.34
-24.992903,29.945545,FSRQ,LSP,58.942257,0.07943405,-48.832916,0.8581082,6.4223623,3.1039453,2.421646,LogParabola,-1.658928,2.3333492,-27.986937,5.881282e-11,5.5781918,-20.768646,-2.8430746,-25.215504,3.344051,0.039891765,-3.4505734,0,1.404
-27.631021,27.631021,RDG,LSP,18.10496,0.009788542,-58.515152,0.33701736,8.635143,4.2048388,1.8003376,PowerLaw,-0.6779353,1.7807404,-28.825436,2.6279172e-11,2.8515942,-22.92496,-1.6596231,-27.318327,1.8419291,0.15217803,-2.4698286,2,0.056015
-26.691446,32.69156,BLL,ISP,65.82816,0.10632298,-45.742004,0.27569997,7.775416,4.0386734,2.0334194,LogParabola,-2.2409654,1.9007562,-27.730019,7.194321e-11,3.3307493,-20.76152,-2.3000803,-25.522158,3.1257238,0.050500985,-3.0746536,0,2.145
-27.02849,33.191013,BLL,ISP,43.123074,0.034455664,-55.38391,0.8084753,7.7178726,3.933479,2.0730808,PowerLaw,-1.468832,2.0360334,-28.589369,3.4568483e-11,3.8079002,-22.049295,-2.034697,-26.549198,2.3638113,0.10201867,-2.7501352,0,0.525
-25.647537,29.38842,FSRQ,LSP,55.234726,0.10910261,-51.707024,0.59595615,5.835272,2.8370588,2.5834174,LogParabola,-2.0521889,2.4672697,-27.84567,7.856703e-11,6.908281,-19.887442,-3.6699,-24.014807,4.1544266,0.017144905,-4.190019,0,1.56
